Date,Power [kWh],Power-1 [kWh],Hour,Temperature [C],Holiday
2019-02-24 12:00:00,105.697,102.722,12,17.370833333333334,0
2019-02-24 13:00:00,109.304,105.697,13,17.971666666666668,0
2019-02-24 14:00:00,107.924,109.304,14,18.605,0
2019-02-24 15:00:00,106.13,107.924,15,19.616666666666667,0
2019-02-24 16:00:00,108.085,106.13,16,20.026666666666667,0
2019-02-24 17:00:00,105.198,108.085,17,20.01083333333333,0
2019-02-24 18:00:00,109.921,105.198,18,18.995833333333334,0
2019-02-24 19:00:00,113.605,109.921,19,19.08833333333333,0
2019-02-24 20:00:00,106.126,113.605,20,18.71,0
2019-02-24 21:00:00,103.427,106.126,21,18.136666666666667,0
2019-02-24 22:00:00,106.919,103.427,22,17.7875,0
2019-02-24 23:00:00,103.029,106.919,23,16.19333333333333,0
2019-02-25 00:00:00,104.209,103.029,0,14.705,0
2019-02-25 01:00:00,105.838,104.209,1,13.840000000000002,0
2019-02-25 02:00:00,96.819,105.838,2,12.776666666666666,0
2019-02-25 03:00:00,99.697,96.819,3,11.539166666666668,0
2019-02-25 04:00:00,103.975,99.697,4,10.888333333333334,0
2019-02-25 05:00:00,95.83,103.975,5,10.225833333333332,0
2019-02-25 06:00:00,105.984,95.83,6,9.735833333333334,0
2019-02-25 07:00:00,160.586,105.984,7,9.8475,0
2019-02-25 08:00:00,204.991,160.586,8,10.401666666666666,0
2019-02-25 09:00:00,230.257,204.991,9,11.7275,0
2019-02-25 10:00:00,262.649,230.257,10,13.285833333333334,0
2019-02-25 11:00:00,390.383,262.649,11,15.1375,0
2019-02-25 12:00:00,306.429,390.383,12,16.4025,0
2019-02-25 13:00:00,312.85,306.429,13,17.340833333333332,0
2019-02-25 14:00:00,305.812,312.85,14,19.45,0
2019-02-25 15:00:00,288.163,305.812,15,20.930833333333336,0
2019-02-25 16:00:00,272.236,288.163,16,20.889166666666668,0
2019-02-25 17:00:00,263.622,272.236,17,20.243333333333336,0
2019-02-25 18:00:00,232.496,263.622,18,19.059166666666663,0
2019-02-25 19:00:00,185.192,232.496,19,18.621666666666663,0
2019-02-25 20:00:00,153.977,185.192,20,18.02583333333333,0
2019-02-25 21:00:00,121.015,153.977,21,17.588333333333335,0
2019-02-25 22:00:00,117.979,121.015,22,16.8075,0
2019-02-25 23:00:00,116.296,117.979,23,16.096666666666668,0
2019-02-26 00:00:00,116.955,116.296,0,15.347500000000002,0
2019-02-26 01:00:00,111.079,116.955,1,13.466666666666669,0
2019-02-26 02:00:00,111.991,111.079,2,12.689166666666669,0
2019-02-26 03:00:00,113.808,111.991,3,11.714166666666666,0
2019-02-26 04:00:00,110.005,113.808,4,11.55,0
2019-02-26 05:00:00,110.676,110.005,5,11.191666666666668,0
2019-02-26 06:00:00,118.991,110.676,6,10.400833333333331,0
2019-02-26 07:00:00,163.499,118.991,7,10.144166666666669,0
2019-02-26 08:00:00,216.369,163.499,8,10.125,0
2019-02-26 09:00:00,255.703,216.369,9,11.1075,0
2019-02-26 10:00:00,271.534,255.703,10,12.249166666666667,0
2019-02-26 11:00:00,391.042,271.534,11,13.493333333333334,0
2019-02-26 12:00:00,304.171,391.042,12,15.931666666666668,0
2019-02-26 13:00:00,316.863,304.171,13,17.311666666666667,0
2019-02-26 14:00:00,315.234,316.863,14,18.4925,0
2019-02-26 15:00:00,294.212,315.234,15,18.87333333333333,0
2019-02-26 16:00:00,279.389,294.212,16,18.633333333333333,0
2019-02-26 17:00:00,269.867,279.389,17,18.1,0
2019-02-26 18:00:00,229.996,269.867,18,17.404166666666665,0
2019-02-26 19:00:00,187.216,229.996,19,16.836666666666666,0
2019-02-26 20:00:00,147.675,187.216,20,14.989166666666668,0
2019-02-26 21:00:00,129.038,147.675,21,14.5675,0
2019-02-26 22:00:00,118.155,129.038,22,14.4175,0
2019-02-26 23:00:00,124.235,118.155,23,13.730833333333337,0
2019-02-27 00:00:00,115.889,124.235,0,13.584166666666668,0
2019-02-27 01:00:00,117.998,115.889,1,13.373333333333331,0
2019-02-27 02:00:00,114.594,117.998,2,13.055,0
2019-02-27 03:00:00,114.824,114.594,3,12.653333333333334,0
2019-02-27 04:00:00,113.371,114.824,4,12.230833333333337,0
2019-02-27 05:00:00,115.253,113.371,5,11.7475,0
2019-02-27 06:00:00,112.623,115.253,6,11.9825,0
2019-02-27 07:00:00,177.449,112.623,7,11.62,0
2019-02-27 08:00:00,216.729,177.449,8,11.984166666666669,0
2019-02-27 09:00:00,245.272,216.729,9,13.3025,0
2019-02-27 10:00:00,272.65,245.272,10,14.853333333333332,0
2019-02-27 11:00:00,385.189,272.65,11,14.931666666666668,0
2019-02-27 12:00:00,328.448,385.189,12,16.301666666666666,0
2019-02-27 13:00:00,305.266,328.448,13,16.785833333333333,0
2019-02-27 14:00:00,314.983,305.266,14,16.143333333333334,0
2019-02-27 15:00:00,286.718,314.983,15,15.566666666666668,0
2019-02-27 16:00:00,276.112,286.718,16,15.894166666666663,0
2019-02-27 17:00:00,256.091,276.112,17,15.251666666666669,0
2019-02-27 18:00:00,243.421,256.091,18,14.108333333333334,0
2019-02-27 19:00:00,192.65,243.421,19,13.185833333333331,0
2019-02-27 20:00:00,159.513,192.65,20,12.461666666666666,0
2019-02-27 21:00:00,131.843,159.513,21,12.136666666666663,0
2019-02-27 22:00:00,125.707,131.843,22,12.068333333333332,0
2019-02-27 23:00:00,123.09,125.707,23,11.834166666666668,0
2019-02-28 00:00:00,116.716,123.09,0,11.469166666666666,0
2019-02-28 01:00:00,110.457,116.716,1,11.211666666666666,0
2019-02-28 02:00:00,112.239,110.457,2,10.931666666666668,0
2019-02-28 03:00:00,112.853,112.239,3,10.604166666666666,0
2019-02-28 04:00:00,110.565,112.853,4,10.441666666666666,0
2019-02-28 05:00:00,114.139,110.565,5,10.523333333333332,0
2019-02-28 06:00:00,115.744,114.139,6,10.61,0
2019-02-28 07:00:00,169.27,115.744,7,10.896666666666668,0
2019-02-28 08:00:00,227.892,169.27,8,11.5,0
2019-02-28 09:00:00,250.761,227.892,9,12.385833333333332,0
2019-02-28 10:00:00,284.962,250.761,10,13.555,0
2019-02-28 11:00:00,386.373,284.962,11,14.859166666666669,0
2019-02-28 12:00:00,316.721,386.373,12,15.1925,0
2019-02-28 13:00:00,309.205,316.721,13,16.230833333333333,0
2019-02-28 14:00:00,321.383,309.205,14,16.482499999999998,0
2019-02-28 15:00:00,295.625,321.383,15,15.698333333333332,0
2019-02-28 16:00:00,279.366,295.625,16,14.69,0
2019-02-28 17:00:00,265.24,279.366,17,13.826666666666666,0
2019-02-28 18:00:00,237.044,265.24,18,13.233333333333334,0
2019-02-28 19:00:00,195.696,237.044,19,12.456666666666663,0
2019-02-28 20:00:00,146.574,195.696,20,12.045,0
2019-02-28 21:00:00,123.84,146.574,21,11.853333333333332,0
2019-02-28 22:00:00,121.07,123.84,22,11.546666666666669,0
2019-02-28 23:00:00,118.885,121.07,23,11.303333333333333,0
2019-03-01 00:00:00,106.003,118.885,0,11.076666666666666,0
2019-03-01 01:00:00,97.861,106.003,1,11.045,0
2019-03-01 02:00:00,97.075,97.861,2,11.035833333333334,0
2019-03-01 03:00:00,98.325,97.075,3,11.041666666666666,0
2019-03-01 04:00:00,96.454,98.325,4,11.240833333333333,0
2019-03-01 05:00:00,96.792,96.454,5,11.563333333333333,0
2019-03-01 06:00:00,108.342,96.792,6,11.680833333333334,0
2019-03-01 07:00:00,145.805,108.342,7,11.865,0
2019-03-01 08:00:00,188.776,145.805,8,12.396666666666668,0
2019-03-01 09:00:00,240.561,188.776,9,12.901666666666666,0
2019-03-01 10:00:00,280.627,240.561,10,13.923333333333334,0
2019-03-01 11:00:00,281.742,280.627,11,14.856666666666667,0
2019-03-01 12:00:00,272.711,281.742,12,15.838333333333331,0
2019-03-01 13:00:00,246.169,272.711,13,16.610833333333336,0
2019-03-01 14:00:00,252.594,246.169,14,14.755,0
2019-03-01 15:00:00,256.266,252.594,15,13.750833333333333,0
2019-03-01 16:00:00,261.936,256.266,16,13.855833333333337,0
2019-03-01 17:00:00,239.005,261.936,17,13.51,0
2019-03-01 18:00:00,203.358,239.005,18,13.289166666666668,0
2019-03-01 19:00:00,170.189,203.358,19,12.888333333333334,0
2019-03-01 20:00:00,138.111,170.189,20,12.64,0
2019-03-01 21:00:00,112.34,138.111,21,12.505833333333332,0
2019-03-01 22:00:00,100.985,112.34,22,12.3625,0
2019-03-01 23:00:00,107.59,100.985,23,12.105833333333337,0
2019-03-02 00:00:00,107.111,107.59,0,12.438333333333333,0
2019-03-02 01:00:00,103.117,107.111,1,12.543333333333337,0
2019-03-02 02:00:00,102.316,103.117,2,12.611666666666666,0
2019-03-02 03:00:00,104.021,102.316,3,12.49,0
2019-03-02 04:00:00,101.353,104.021,4,12.534999999999998,0
2019-03-02 05:00:00,100.165,101.353,5,12.676666666666668,0
2019-03-02 06:00:00,104.282,100.165,6,12.838333333333331,0
2019-03-02 07:00:00,99.245,104.282,7,12.98,0
2019-03-02 08:00:00,99.042,99.245,8,13.319166666666668,0
2019-03-02 09:00:00,104.052,99.042,9,13.796666666666669,0
2019-03-02 10:00:00,99.97,104.052,10,15.0425,0
2019-03-02 11:00:00,101.802,99.97,11,17.074166666666667,0
2019-03-02 12:00:00,100.042,101.802,12,18.35333333333333,0
2019-03-02 13:00:00,100.575,100.042,13,19.11083333333333,0
2019-03-02 14:00:00,107.675,100.575,14,18.8625,0
2019-03-02 15:00:00,102.822,107.675,15,18.61916666666667,0
2019-03-02 16:00:00,106.735,102.822,16,17.3275,0
2019-03-02 17:00:00,108.135,106.735,17,15.581666666666663,0
2019-03-02 18:00:00,109.242,108.135,18,13.685,0
2019-03-02 19:00:00,117.649,109.242,19,12.736666666666666,0
2019-03-02 20:00:00,108.077,117.649,20,12.440833333333332,0
2019-03-02 21:00:00,110.231,108.077,21,11.93,0
2019-03-02 22:00:00,107.253,110.231,22,11.404166666666669,0
2019-03-02 23:00:00,106.919,107.253,23,11.0725,0
2019-03-03 00:00:00,103.601,106.919,0,10.956666666666663,0
2019-03-03 01:00:00,101.676,103.601,1,10.939166666666669,0
2019-03-03 02:00:00,101.229,101.676,2,10.8725,0
2019-03-03 03:00:00,102.534,101.229,3,10.760833333333332,0
2019-03-03 04:00:00,103.287,102.534,4,10.566666666666666,0
2019-03-03 05:00:00,103.251,103.287,5,10.450833333333334,0
2019-03-03 06:00:00,101.288,103.251,6,10.2125,0
2019-03-03 07:00:00,103.784,101.288,7,10.185,0
2019-03-03 08:00:00,101.48,103.784,8,10.225,0
2019-03-03 09:00:00,101.292,101.48,9,10.470833333333331,0
2019-03-03 10:00:00,105.245,101.292,10,12.4325,0
2019-03-03 11:00:00,103.65,105.245,11,14.633333333333333,0
2019-03-03 12:00:00,104.037,103.65,12,15.906666666666666,0
2019-03-03 13:00:00,105.448,104.037,13,14.818333333333332,0
2019-03-03 14:00:00,105.935,105.448,14,14.159166666666666,0
2019-03-03 15:00:00,108.223,105.935,15,14.69,0
2019-03-03 16:00:00,106.602,108.223,16,14.8775,0
2019-03-03 17:00:00,106.776,106.602,17,13.930833333333334,0
2019-03-03 18:00:00,105.677,106.776,18,13.406666666666666,0
2019-03-03 19:00:00,103.296,105.677,19,13.405,0
2019-03-03 20:00:00,104.834,103.296,20,13.578333333333331,0
2019-03-03 21:00:00,101.227,104.834,21,13.715833333333334,0
2019-03-03 22:00:00,100.187,101.227,22,13.743333333333334,0
2019-03-03 23:00:00,105.129,100.187,23,13.730833333333337,0
2019-03-04 00:00:00,111.934,105.129,0,13.7975,0
2019-03-04 01:00:00,108.623,111.934,1,13.630833333333332,0
2019-03-04 02:00:00,108.495,108.623,2,13.425,0
2019-03-04 03:00:00,111.138,108.495,3,12.9875,0
2019-03-04 04:00:00,107.235,111.138,4,12.419166666666667,0
2019-03-04 05:00:00,110.174,107.235,5,12.303333333333333,0
2019-03-04 06:00:00,118.148,110.174,6,12.2675,0
2019-03-04 07:00:00,155.733,118.148,7,12.2275,0
2019-03-04 08:00:00,209.912,155.733,8,13.078333333333331,0
2019-03-04 09:00:00,250.16,209.912,9,13.9525,0
2019-03-04 10:00:00,384.954,250.16,10,15.125,0
2019-03-04 11:00:00,337.775,384.954,11,14.899166666666666,0
2019-03-04 12:00:00,335.344,337.775,12,15.046666666666669,0
2019-03-04 13:00:00,335.003,335.344,13,15.488333333333337,0
2019-03-04 14:00:00,336.304,335.003,14,15.891666666666666,0
2019-03-04 15:00:00,329.901,336.304,15,15.198333333333332,0
2019-03-04 16:00:00,325.833,329.901,16,14.715000000000002,0
2019-03-04 17:00:00,309.189,325.833,17,14.126666666666669,0
2019-03-04 18:00:00,277.55,309.189,18,13.853333333333332,0
2019-03-04 19:00:00,235.796,277.55,19,13.389166666666668,0
2019-03-04 20:00:00,175.881,235.796,20,13.210833333333332,0
2019-03-04 21:00:00,151.302,175.881,21,13.229166666666666,0
2019-03-04 22:00:00,112.885,151.302,22,12.9925,0
2019-03-04 23:00:00,112.153,112.885,23,12.893333333333333,0
2019-03-05 00:00:00,107.569,112.153,0,13.0475,0
2019-03-05 01:00:00,103.497,107.569,1,12.909999999999998,0
2019-03-05 02:00:00,102.769,103.497,2,12.775,0
2019-03-05 03:00:00,101.501,102.769,3,12.725833333333334,0
2019-03-05 04:00:00,104.077,101.501,4,12.639166666666668,0
2019-03-05 05:00:00,106.685,104.077,5,12.8525,0
2019-03-05 06:00:00,113.024,106.685,6,12.954166666666666,0
2019-03-05 07:00:00,154.336,113.024,7,13.079166666666666,0
2019-03-05 08:00:00,191.985,154.336,8,12.723333333333334,0
2019-03-05 09:00:00,239.338,191.985,9,13.398333333333332,0
2019-03-05 10:00:00,398.292,239.338,10,14.380833333333332,0
2019-03-05 11:00:00,418.224,398.292,11,14.659166666666666,0
2019-03-05 12:00:00,375.79,418.224,12,14.645,0
2019-03-05 13:00:00,361.292,375.79,13,14.838333333333331,0
2019-03-05 14:00:00,405.839,361.292,14,15.374166666666667,0
2019-03-05 15:00:00,393.837,405.839,15,15.303333333333333,0
2019-03-05 16:00:00,398.105,393.837,16,14.959166666666668,0
2019-03-05 17:00:00,383.227,398.105,17,14.786666666666669,0
2019-03-05 18:00:00,324.864,383.227,18,14.8025,0
2019-03-05 19:00:00,205.488,324.864,19,14.666666666666666,0
2019-03-05 20:00:00,145.843,205.488,20,14.715000000000002,0
2019-03-05 21:00:00,131.477,145.843,21,14.648333333333332,0
2019-03-05 22:00:00,110.152,131.477,22,14.656666666666666,0
2019-03-05 23:00:00,109.495,110.152,23,11.268333333333333,0
2019-03-06 00:00:00,110.829,109.495,0,11.8825,0
2019-03-06 01:00:00,105.753,110.829,1,13.104166666666666,0
2019-03-06 02:00:00,108.368,105.753,2,13.483333333333334,0
2019-03-06 03:00:00,104.562,108.368,3,13.511666666666663,0
2019-03-06 04:00:00,109.448,104.562,4,13.085,0
2019-03-06 05:00:00,103.68,109.448,5,13.568333333333332,0
2019-03-06 06:00:00,119.667,103.68,6,12.465000000000002,0
2019-03-06 07:00:00,243.639,119.667,7,11.9575,0
2019-03-06 08:00:00,311.133,243.639,8,10.501666666666669,0
2019-03-06 09:00:00,341.439,311.133,9,9.611666666666666,0
2019-03-06 10:00:00,564.604,341.439,10,11.5925,0
2019-03-06 11:00:00,560.999,564.604,11,12.403333333333334,0
2019-03-06 12:00:00,561.813,560.999,12,12.98,0
2019-03-06 13:00:00,552.096,561.813,13,12.813333333333333,0
2019-03-06 14:00:00,559.871,552.096,14,12.275,0
2019-03-06 15:00:00,569.867,559.871,15,12.38,0
2019-03-06 16:00:00,557.506,569.867,16,12.480833333333337,0
2019-03-06 17:00:00,547.803,557.506,17,12.088333333333331,0
2019-03-06 18:00:00,508.177,547.803,18,11.886666666666663,0
2019-03-06 19:00:00,237.678,508.177,19,11.899166666666666,0
2019-03-06 20:00:00,147.323,237.678,20,11.596666666666666,0
2019-03-06 21:00:00,128.026,147.323,21,11.645833333333334,0
2019-03-06 22:00:00,111.581,128.026,22,11.255,0
2019-03-06 23:00:00,110.274,111.581,23,10.906666666666666,0
2019-03-07 00:00:00,106.628,110.274,0,10.508333333333333,0
2019-03-07 01:00:00,103.439,106.628,1,10.391666666666667,0
2019-03-07 02:00:00,106.18,103.439,2,10.39,0
2019-03-07 03:00:00,102.224,106.18,3,10.3275,0
2019-03-07 04:00:00,105.67,102.224,4,10.326666666666666,0
2019-03-07 05:00:00,105.175,105.67,5,10.091666666666669,0
2019-03-07 06:00:00,115.986,105.175,6,10.040833333333332,0
2019-03-07 07:00:00,372.152,115.986,7,10.0975,0
2019-03-07 08:00:00,291.951,372.152,8,11.795833333333334,0
2019-03-07 09:00:00,383.276,291.951,9,12.556666666666668,0
2019-03-07 10:00:00,442.218,383.276,10,12.815833333333332,0
2019-03-07 11:00:00,428.95,442.218,11,12.883333333333333,0
2019-03-07 12:00:00,454.591,428.95,12,12.849166666666669,0
2019-03-07 13:00:00,434.919,454.591,13,12.109166666666669,0
2019-03-07 14:00:00,456.086,434.919,14,11.191666666666668,0
2019-03-07 15:00:00,468.456,456.086,15,11.240833333333336,0
2019-03-07 16:00:00,493.255,468.456,16,11.296666666666669,0
2019-03-07 17:00:00,455.12,493.255,17,12.521666666666668,0
2019-03-07 18:00:00,404.911,455.12,18,12.166666666666666,0
2019-03-07 19:00:00,214.947,404.911,19,11.8775,0
2019-03-07 20:00:00,159.363,214.947,20,11.563333333333333,0
2019-03-07 21:00:00,114.276,159.363,21,11.289166666666668,0
2019-03-07 22:00:00,114.59,114.276,22,11.318333333333332,0
2019-03-07 23:00:00,106.533,114.59,23,11.260833333333332,0
2019-03-08 00:00:00,88.654,106.533,0,11.045833333333334,0
2019-03-08 01:00:00,87.814,88.654,1,11.055,0
2019-03-08 02:00:00,87.695,87.814,2,11.180833333333332,0
2019-03-08 03:00:00,88.278,87.695,3,11.299166666666666,0
2019-03-08 04:00:00,84.793,88.278,4,11.3775,0
2019-03-08 05:00:00,85.269,84.793,5,11.336666666666666,0
2019-03-08 06:00:00,86.323,85.269,6,11.165,0
2019-03-08 07:00:00,103.872,86.323,7,11.148333333333332,0
2019-03-08 08:00:00,99.648,103.872,8,11.734166666666669,0
2019-03-08 09:00:00,100.775,99.648,9,12.545,0
2019-03-08 10:00:00,364.531,100.775,10,13.389166666666666,0
2019-03-08 11:00:00,181.965,364.531,11,14.083333333333334,0
2019-03-08 12:00:00,188.857,181.965,12,14.7375,0
2019-03-08 13:00:00,167.39,188.857,13,15.119166666666668,0
2019-03-08 14:00:00,191.529,167.39,14,15.541666666666666,0
2019-03-08 15:00:00,165.14,191.529,15,15.511666666666663,0
2019-03-08 16:00:00,194.914,165.14,16,15.055,0
2019-03-08 17:00:00,162.024,194.914,17,13.946666666666667,0
2019-03-08 18:00:00,109.296,162.024,18,12.480833333333337,0
2019-03-08 19:00:00,103.454,109.296,19,11.8675,0
2019-03-08 20:00:00,96.704,103.454,20,11.523333333333332,0
2019-03-08 21:00:00,84.839,96.704,21,11.240833333333333,0
2019-03-08 22:00:00,84.851,84.839,22,11.152500000000002,0
2019-03-08 23:00:00,86.649,84.851,23,11.021666666666668,0
2019-03-09 00:00:00,105.198,86.649,0,10.74,0
2019-03-09 01:00:00,106.85,105.198,1,10.516666666666667,0
2019-03-09 02:00:00,102.446,106.85,2,10.515,0
2019-03-09 03:00:00,109.442,102.446,3,10.453333333333331,0
2019-03-09 04:00:00,98.406,109.442,4,10.301666666666668,0
2019-03-09 05:00:00,106.352,98.406,5,10.369166666666668,0
2019-03-09 06:00:00,110.868,106.352,6,10.3,0
2019-03-09 07:00:00,405.866,110.868,7,10.665833333333332,0
2019-03-09 08:00:00,397.321,405.866,8,12.0575,0
2019-03-09 09:00:00,455.791,397.321,9,13.313333333333333,0
2019-03-09 10:00:00,485.369,455.791,10,14.398333333333332,0
2019-03-09 11:00:00,501.806,485.369,11,15.054166666666667,0
2019-03-09 12:00:00,497.693,501.806,12,16.419166666666666,0
2019-03-09 13:00:00,500.641,497.693,13,17.858333333333334,0
2019-03-09 14:00:00,512.298,500.641,14,18.79083333333333,0
2019-03-09 15:00:00,496.21,512.298,15,19.415000000000003,0
2019-03-09 16:00:00,503.6,496.21,16,19.765,0
2019-03-09 17:00:00,478.178,503.6,17,18.719166666666663,0
2019-03-09 18:00:00,459.475,478.178,18,16.84,0
2019-03-09 19:00:00,178.342,459.475,19,15.25,0
2019-03-09 20:00:00,129.954,178.342,20,13.818333333333332,0
2019-03-09 21:00:00,108.572,129.954,21,13.496666666666668,0
2019-03-09 22:00:00,106.379,108.572,22,13.4225,0
2019-03-09 23:00:00,109.469,106.379,23,13.206666666666663,0
2019-03-10 00:00:00,110.883,109.469,0,12.799166666666666,0
2019-03-10 01:00:00,111.841,110.883,1,12.495833333333332,0
2019-03-10 02:00:00,105.647,111.841,2,11.955833333333333,0
2019-03-10 03:00:00,100.878,105.647,3,11.584166666666668,0
2019-03-10 04:00:00,109.043,100.878,4,11.636666666666668,0
2019-03-10 05:00:00,107.736,109.043,5,11.626666666666669,0
2019-03-10 06:00:00,124.928,107.736,6,11.615833333333333,0
2019-03-10 07:00:00,376.368,124.928,7,11.828333333333331,0
2019-03-10 08:00:00,301.864,376.368,8,12.633333333333333,0
2019-03-10 09:00:00,375.421,301.864,9,13.656666666666666,0
2019-03-10 10:00:00,390.789,375.421,10,14.626666666666669,0
2019-03-10 11:00:00,414.173,390.789,11,15.971666666666666,0
2019-03-10 12:00:00,443.958,414.173,12,16.8225,0
2019-03-10 13:00:00,477.097,443.958,13,17.703333333333333,0
2019-03-10 14:00:00,534.942,477.097,14,18.25166666666667,0
2019-03-10 15:00:00,541.336,534.942,15,18.111666666666668,0
2019-03-10 16:00:00,503.88,541.336,16,17.349166666666665,0
2019-03-10 17:00:00,479.826,503.88,17,16.06833333333333,0
2019-03-10 18:00:00,434.489,479.826,18,14.435833333333331,0
2019-03-10 19:00:00,231.181,434.489,19,13.274166666666666,0
2019-03-10 20:00:00,140.829,231.181,20,12.777500000000002,0
2019-03-10 21:00:00,115.357,140.829,21,12.734166666666669,0
2019-03-10 22:00:00,107.594,115.357,22,12.744166666666668,0
2019-03-10 23:00:00,113.103,107.594,23,12.733333333333334,0
2019-03-11 00:00:00,109.851,113.103,0,12.566666666666668,0
2019-03-11 01:00:00,104.112,109.851,1,12.470833333333331,0
2019-03-11 02:00:00,103.241,104.112,2,12.286666666666669,0
2019-03-11 03:00:00,106.933,103.241,3,12.1775,0
2019-03-11 04:00:00,103.968,106.933,4,12.196666666666667,0
2019-03-11 05:00:00,104.543,103.968,5,12.110833333333334,0
2019-03-11 06:00:00,102.066,104.543,6,11.813333333333333,0
2019-03-11 07:00:00,104.746,102.066,7,12.363333333333337,0
2019-03-11 08:00:00,105.172,104.746,8,13.683333333333332,0
2019-03-11 09:00:00,102.788,105.172,9,14.659166666666666,0
2019-03-11 10:00:00,107.184,102.788,10,16.131666666666664,0
2019-03-11 11:00:00,104.764,107.184,11,17.988333333333333,0
2019-03-11 12:00:00,107.138,104.764,12,19.4075,0
2019-03-11 13:00:00,102.9,107.138,13,19.879166666666663,0
2019-03-11 14:00:00,103.043,102.9,14,20.574166666666667,0
2019-03-11 15:00:00,107.065,103.043,15,20.8875,0
2019-03-11 16:00:00,102.8,107.065,16,20.31083333333333,0
2019-03-11 17:00:00,106.831,102.8,17,18.366666666666664,0
2019-03-11 18:00:00,103.668,106.831,18,16.724166666666665,0
2019-03-11 19:00:00,104.113,103.668,19,14.465833333333334,0
2019-03-11 20:00:00,104.63,104.113,20,12.9375,0
2019-03-11 21:00:00,102.399,104.63,21,12.515833333333331,0
2019-03-11 22:00:00,106.529,102.399,22,12.329166666666666,0
2019-03-11 23:00:00,102.907,106.529,23,12.135,0
2019-03-12 00:00:00,111.044,102.907,0,11.865,0
2019-03-12 01:00:00,109.78,111.044,1,11.691666666666668,0
2019-03-12 02:00:00,109.107,109.78,2,11.581666666666663,0
2019-03-12 03:00:00,109.556,109.107,3,11.305833333333334,0
2019-03-12 04:00:00,108.14,109.556,4,10.428333333333333,0
2019-03-12 05:00:00,112.885,108.14,5,10.084166666666668,0
2019-03-12 06:00:00,143.573,112.885,6,9.390833333333331,0
2019-03-12 07:00:00,199.269,143.573,7,9.408333333333331,0
2019-03-12 08:00:00,222.348,199.269,8,11.018333333333333,0
2019-03-12 09:00:00,357.798,222.348,9,12.966666666666669,0
2019-03-12 10:00:00,316.694,357.798,10,14.196666666666664,0
2019-03-12 11:00:00,321.445,316.694,11,15.495833333333332,0
2019-03-12 12:00:00,334.161,321.445,12,16.425833333333333,0
2019-03-12 13:00:00,321.333,334.161,13,16.745,0
2019-03-12 14:00:00,332.126,321.333,14,16.079166666666666,0
2019-03-12 15:00:00,329.329,332.126,15,16.095000000000002,0
2019-03-12 16:00:00,311.899,329.329,16,15.544166666666667,0
2019-03-12 17:00:00,255.641,311.899,17,14.670833333333334,0
2019-03-12 18:00:00,223.659,255.641,18,13.709166666666668,0
2019-03-12 19:00:00,182.423,223.659,19,13.206666666666663,0
2019-03-12 20:00:00,128.917,182.423,20,12.690833333333332,0
2019-03-12 21:00:00,118.297,128.917,21,12.225,0
2019-03-12 22:00:00,111.307,118.297,22,12.021666666666668,0
2019-03-12 23:00:00,110.501,111.307,23,12.439166666666669,0
2019-03-13 00:00:00,110.047,110.501,0,11.8275,0
2019-03-13 01:00:00,106.571,110.047,1,11.294166666666667,0
2019-03-13 02:00:00,109.875,106.571,2,10.7375,0
2019-03-13 03:00:00,106.21,109.875,3,10.4875,0
2019-03-13 04:00:00,108.644,106.21,4,10.015833333333331,0
2019-03-13 05:00:00,106.08,108.644,5,9.623333333333331,0
2019-03-13 06:00:00,113.417,106.08,6,9.32,0
2019-03-13 07:00:00,165.665,113.417,7,9.504166666666666,0
2019-03-13 08:00:00,209.844,165.665,8,10.155833333333334,0
2019-03-13 09:00:00,251.329,209.844,9,11.133333333333333,0
2019-03-13 10:00:00,276.196,251.329,10,12.068333333333332,0
2019-03-13 11:00:00,393.289,276.196,11,12.909166666666666,0
2019-03-13 12:00:00,316.343,393.289,12,13.5925,0
2019-03-13 13:00:00,307.265,316.343,13,13.871666666666668,0
2019-03-13 14:00:00,310.765,307.265,14,14.277500000000002,0
2019-03-13 15:00:00,310.289,310.765,15,14.088333333333331,0
2019-03-13 16:00:00,320.655,310.289,16,13.420833333333334,0
2019-03-13 17:00:00,306.878,320.655,17,12.703333333333331,0
2019-03-13 18:00:00,272.42,306.878,18,11.654166666666669,0
2019-03-13 19:00:00,224.38,272.42,19,11.025,0
2019-03-13 20:00:00,162.878,224.38,20,10.725833333333334,0
2019-03-13 21:00:00,144.248,162.878,21,10.722499999999998,0
2019-03-13 22:00:00,131.652,144.248,22,10.61,0
2019-03-13 23:00:00,123.909,131.652,23,10.270833333333334,0
2019-03-14 00:00:00,129.007,123.909,0,10.423333333333334,0
2019-03-14 01:00:00,120.271,129.007,1,10.6225,0
2019-03-14 02:00:00,121.59,120.271,2,10.511666666666668,0
2019-03-14 03:00:00,118.607,121.59,3,10.333333333333334,0
2019-03-14 04:00:00,120.589,118.607,4,10.256666666666666,0
2019-03-14 05:00:00,121.256,120.589,5,9.631666666666666,0
2019-03-14 06:00:00,127.807,121.256,6,9.998333333333331,0
2019-03-14 07:00:00,178.227,127.807,7,10.081666666666669,0
2019-03-14 08:00:00,283.41,178.227,8,10.4675,0
2019-03-14 09:00:00,282.317,283.41,9,11.404166666666669,0
2019-03-14 10:00:00,301.503,282.317,10,12.759166666666667,0
2019-03-14 11:00:00,322.564,301.503,11,14.0175,0
2019-03-14 12:00:00,321.64,322.564,12,16.015833333333333,0
2019-03-14 13:00:00,312.398,321.64,13,17.028333333333332,0
